Bin_R1,Bin_R2,Bin_R3,Bin_R4,Bin_R5,Bin_R6,Bin_R7,Bin_R8,Bin_R9,Bin_R10,Bin_R11,Bin_R12,Bin_R13,Bin_R14,Bin_R15,Bin_R16,Bin_R17,Bin_R18,Bin_R19,Bin_R20,Bin_R21,Bin_R22,Bin_R23,Bin_R24,Bin_R25,Bin_R26,Bin_R27,Bin_R28,Bin_R29,Bin_R30,Bin_R31,Bin_R32,Bin_G1,Bin_G2,Bin_G3,Bin_G4,Bin_G5,Bin_G6,Bin_G7,Bin_G8,Bin_G9,Bin_G10,Bin_G11,Bin_G12,Bin_G13,Bin_G14,Bin_G15,Bin_G16,Bin_G17,Bin_G18,Bin_G19,Bin_G20,Bin_G21,Bin_G22,Bin_G23,Bin_G24,Bin_G25,Bin_G26,Bin_G27,Bin_G28,Bin_G29,Bin_G30,Bin_G31,Bin_G32,Bin_B1,Bin_B2,Bin_B3,Bin_B4,Bin_B5,Bin_B6,Bin_B7,Bin_B8,Bin_B9,Bin_B10,Bin_B11,Bin_B12,Bin_B13,Bin_B14,Bin_B15,Bin_B16,Bin_B17,Bin_B18,Bin_B19,Bin_B20,Bin_B21,Bin_B22,Bin_B23,Bin_B24,Bin_B25,Bin_B26,Bin_B27,Bin_B28,Bin_B29,Bin_B30,Bin_B31,Bin_B32,Label
818036.0,161377.0,101707.0,96356.0,63482.0,147078.0,132342.0,225542.0,428868.0,1701646.0,1782958.0,1289768.0,69909.0,36728.0,40240.0,49865.0,85280.0,188259.0,127481.0,132306.0,134546.0,92217.0,117005.0,327345.0,615149.0,1329324.0,1696683.0,189691.0,7299.0,1478.0,965.0,1838.0,791237.0,160212.0,101635.0,93900.0,57672.0,38572.0,103074.0,115661.0,129314.0,223993.0,365309.0,1337756.0,1898584.0,1656778.0,182712.0,83540.0,90380.0,104266.0,68682.0,149368.0,77947.0,50587.0,69268.0,61670.0,80583.0,306991.0,763583.0,1700780.0,1271912.0,51335.0,2698.0,2769.0,749022.0,179973.0,98535.0,94537.0,88291.0,68205.0,93130.0,133487.0,188709.0,187293.0,222988.0,284268.0,492026.0,1525012.0,2028127.0,1108036.0,65427.0,28998.0,24396.0,25333.0,75192.0,130986.0,38688.0,35049.0,38590.0,58654.0,275728.0,876550.0,1916064.0,1029479.0,27301.0,4694.0,Super Fuel
844270.0,153171.0,107611.0,102160.0,70491.0,147021.0,129215.0,210842.0,358966.0,1670780.0,1690493.0,1713323.0,102909.0,37021.0,43319.0,52881.0,73216.0,183422.0,263944.0,162490.0,146860.0,99973.0,67208.0,263848.0,639842.0,1817774.0,993726.0,37679.0,3940.0,1473.0,1120.0,1780.0,812721.0,158146.0,102548.0,98981.0,67877.0,42758.0,95950.0,118974.0,119500.0,201017.0,322252.0,1161555.0,1848743.0,2135034.0,243988.0,88262.0,91062.0,123318.0,72150.0,134652.0,212072.0,87791.0,70716.0,59266.0,49252.0,220037.0,801575.0,2045693.0,577008.0,24851.0,2177.0,2842.0,768201.0,179966.0,98493.0,91474.0,100975.0,70489.0,90406.0,132690.0,184785.0,192573.0,213199.0,258588.0,460672.0,1358136.0,1954852.0,1654097.0,96380.0,31645.0,30720.0,29700.0,50747.0,187324.0,136107.0,51065.0,34050.0,42100.0,187843.0,960604.0,2030075.0,493518.0,16850.0,4444.0,Super Fuel
545027.0,399253.0,499917.0,665654.0,617390.0,464960.0,656428.0,344246.0,832941.0,461949.0,335118.0,282117.0,168500.0,175133.0,124903.0,99764.0,95048.0,90398.0,88709.0,95819.0,294084.0,903796.0,1584203.0,1501413.0,118129.0,94936.0,164369.0,177570.0,123988.0,99622.0,38302.0,49082.0,232940.0,348952.0,302167.0,304432.0,492367.0,571875.0,554195.0,424534.0,405064.0,652992.0,437130.0,638380.0,322716.0,308279.0,137129.0,139747.0,152756.0,133181.0,146244.0,134680.0,154899.0,157211.0,164768.0,248540.0,792500.0,1442454.0,2078222.0,178654.0,27025.0,18111.0,17658.0,72966.0,164571.0,215868.0,219387.0,309717.0,408319.0,485539.0,411313.0,303214.0,250049.0,311034.0,628744.0,719865.0,432243.0,752421.0,406056.0,295888.0,207050.0,203037.0,204758.0,142049.0,104028.0,109178.0,115196.0,122346.0,138272.0,339454.0,1236005.0,2493602.0,296377.0,60723.0,40892.0,65573.0,Super Fuel
810895.0,457307.0,723567.0,583268.0,378847.0,306683.0,508030.0,588901.0,659499.0,400808.0,329392.0,361628.0,216622.0,217176.0,150404.0,138289.0,114399.0,98995.0,91079.0,91319.0,463872.0,1035212.0,1206053.0,1308044.0,613452.0,84092.0,69977.0,66252.0,27090.0,18104.0,22156.0,51356.0,426730.0,361946.0,503196.0,432740.0,287685.0,307395.0,422681.0,382996.0,481273.0,717004.0,469535.0,501840.0,297174.0,319515.0,220081.0,173410.0,189454.0,161033.0,160998.0,153894.0,148457.0,117023.0,101391.0,229291.0,851654.0,1355983.0,1575100.0,677852.0,49823.0,21295.0,18022.0,76297.0,305334.0,235395.0,320983.0,555874.0,323435.0,217573.0,212670.0,213519.0,265091.0,421079.0,615301.0,844554.0,454849.0,522089.0,286667.0,257646.0,171771.0,186643.0,151112.0,123890.0,116955.0,130823.0,133650.0,129746.0,153444.0,425312.0,1453162.0,1967031.0,802813.0,74571.0,35357.0,84429.0,Super Fuel
513071.0,341209.0,444865.0,540409.0,568476.0,498221.0,581258.0,582709.0,503095.0,616158.0,413561.0,329019.0,222197.0,279160.0,228036.0,158216.0,139033.0,135588.0,115738.0,80576.0,115180.0,719589.0,1038487.0,1363273.0,1286823.0,128246.0,51025.0,61017.0,42661.0,24014.0,20340.0,51518.0,207895.0,319027.0,281794.0,255113.0,412384.0,529132.0,533980.0,394380.0,577542.0,747759.0,426119.0,364622.0,468315.0,334519.0,189866.0,203355.0,201632.0,179486.0,187809.0,173295.0,182135.0,137116.0,93299.0,126662.0,586087.0,1284036.0,1757871.0,872978.0,47510.0,29518.0,21090.0,66442.0,128593.0,135119.0,222888.0,295517.0,320514.0,470577.0,385223.0,282239.0,307125.0,510855.0,666114.0,710997.0,433824.0,497869.0,359795.0,210807.0,191269.0,205586.0,169360.0,146847.0,142289.0,152352.0,167543.0,151531.0,159922.0,341704.0,1355168.0,2148562.0,730927.0,81124.0,39318.0,71210.0,Super Fuel
924639.0,752774.0,482906.0,486289.0,352007.0,286307.0,437353.0,441535.0,476251.0,615458.0,297843.0,382955.0,300125.0,364355.0,315532.0,224842.0,154850.0,87880.0,74692.0,78057.0,126207.0,650707.0,924569.0,1659062.0,864822.0,83920.0,87947.0,118905.0,91355.0,30159.0,9585.0,8880.0,485374.0,262245.0,330443.0,265454.0,465414.0,465191.0,377407.0,380891.0,406911.0,694528.0,454271.0,279565.0,573146.0,294693.0,236621.0,162605.0,165564.0,173688.0,213420.0,183442.0,183513.0,200289.0,219926.0,227113.0,369258.0,1098992.0,1841301.0,1110141.0,40926.0,8729.0,5160.0,16547.0,382990.0,198780.0,170462.0,261946.0,281817.0,212254.0,242301.0,317095.0,349760.0,368102.0,540482.0,960153.0,391831.0,453839.0,668134.0,339270.0,204656.0,192535.0,168585.0,108964.0,94166.0,88079.0,88850.0,130038.0,143073.0,143399.0,668791.0,1975588.0,1621194.0,150168.0,170875.0,104591.0,Super Fuel
722653.0,107910.0,101933.0,93341.0,57925.0,100666.0,94430.0,121179.0,428627.0,1470100.0,2368667.0,1524997.0,143653.0,45189.0,50250.0,65860.0,85156.0,137043.0,229141.0,220441.0,197979.0,112612.0,70994.0,240782.0,439329.0,1022262.0,1441991.0,477280.0,16987.0,1482.0,608.0,1301.0,706110.0,97322.0,86002.0,88290.0,64473.0,45355.0,61167.0,93476.0,85085.0,112490.0,362669.0,1153864.0,2107300.0,2093263.0,330168.0,102769.0,98782.0,94161.0,91320.0,106466.0,180316.0,147150.0,140260.0,102211.0,62076.0,160018.0,472907.0,1331434.0,1404022.0,207093.0,3299.0,1450.0,679389.0,104859.0,82659.0,84947.0,62401.0,69363.0,73257.0,89062.0,170390.0,132303.0,114842.0,192017.0,581460.0,1253261.0,2446467.0,1401012.0,245888.0,53143.0,45544.0,54480.0,64846.0,129602.0,153337.0,138057.0,100636.0,67982.0,122763.0,531048.0,1528457.0,1304601.0,111664.0,3031.0,Super Fuel
739645.0,120203.0,97510.0,104482.0,69149.0,124916.0,125031.0,160655.0,413955.0,1583843.0,1626512.0,2030835.0,235939.0,51879.0,54048.0,69291.0,95160.0,116317.0,235168.0,224949.0,243954.0,147874.0,76036.0,127751.0,331691.0,767388.0,1420199.0,761797.0,32662.0,1843.0,696.0,1390.0,718285.0,110838.0,87445.0,94431.0,70666.0,53426.0,67029.0,127356.0,112973.0,142520.0,340035.0,1243507.0,1552842.0,2365020.0,494463.0,118051.0,105515.0,110799.0,106683.0,88045.0,181672.0,161123.0,164612.0,123606.0,79053.0,76771.0,323679.0,995899.0,1616604.0,352683.0,5442.0,1695.0,681598.0,125942.0,88101.0,82706.0,78883.0,69187.0,89137.0,97461.0,180037.0,167922.0,161219.0,197611.0,596489.0,1276758.0,1704443.0,1935241.0,375364.0,67194.0,48306.0,58573.0,72083.0,97497.0,181631.0,146024.0,130694.0,85092.0,73975.0,325557.0,1223684.0,1599006.0,171323.0,4030.0,Super Fuel
1048955.0,732680.0,473484.0,501882.0,344514.0,233490.0,331584.0,582631.0,441610.0,629109.0,271499.0,371010.0,284840.0,332947.0,302739.0,225362.0,165557.0,104187.0,74042.0,78646.0,73613.0,504549.0,968050.0,1456850.0,1169770.0,104248.0,99090.0,127467.0,94508.0,35243.0,12454.0,16158.0,568297.0,238578.0,332145.0,280838.0,483164.0,426527.0,364846.0,379610.0,355468.0,534329.0,703942.0,287802.0,541545.0,277149.0,262004.0,168056.0,162666.0,178966.0,187836.0,169980.0,167725.0,186477.0,203941.0,220756.0,223986.0,1062077.0,1768419.0,1349771.0,60681.0,15948.0,8290.0,20949.0,487426.0,184050.0,169289.0,262924.0,274356.0,177264.0,234836.0,309302.0,356353.0,352960.0,508995.0,788241.0,674050.0,462445.0,635352.0,331920.0,202634.0,181466.0,164475.0,124751.0,98406.0,89845.0,93521.0,112977.0,159802.0,132432.0,476666.0,1911669.0,1829084.0,141437.0,141179.0,122661.0,Super Fuel
662132.0,339672.0,554331.0,641746.0,530820.0,337176.0,444241.0,653386.0,608798.0,495885.0,375078.0,364600.0,235819.0,260872.0,181324.0,146625.0,126016.0,110589.0,117478.0,109890.0,154973.0,702145.0,1070246.0,1443899.0,1220384.0,114953.0,41571.0,33296.0,19676.0,16489.0,20029.0,58629.0,297407.0,344242.0,305564.0,400986.0,498192.0,459126.0,403834.0,398628.0,490521.0,665063.0,525626.0,455397.0,332785.0,314342.0,192928.0,196757.0,208667.0,178925.0,165473.0,157462.0,166643.0,119703.0,109311.0,143503.0,560473.0,1372927.0,1821226.0,757803.0,46103.0,19379.0,13876.0,69896.0,213501.0,152609.0,234318.0,395966.0,453331.0,384779.0,277674.0,261758.0,337966.0,502234.0,624369.0,808861.0,467205.0,406037.0,296485.0,184165.0,163683.0,187771.0,134757.0,129770.0,139084.0,146529.0,136889.0,153616.0,166171.0,429358.0,1481385.0,2215252.0,536550.0,67223.0,28306.0,75166.0,Super Fuel
559638.0,566786.0,846247.0,596988.0,541234.0,486026.0,465360.0,714538.0,398082.0,662916.0,450705.0,494039.0,343457.0,199145.0,146326.0,146751.0,128726.0,116598.0,103826.0,216796.0,531397.0,1085751.0,1518576.0,445923.0,104003.0,114053.0,92031.0,54447.0,28186.0,14899.0,9206.0,10112.0,326083.0,194825.0,357999.0,370471.0,424131.0,546640.0,405318.0,371452.0,459312.0,560354.0,897310.0,591221.0,652861.0,396761.0,254922.0,187808.0,221857.0,233361.0,182160.0,173765.0,178740.0,190436.0,212889.0,480004.0,925643.0,1592839.0,725404.0,17238.0,14182.0,14557.0,14685.0,17540.0,246771.0,197265.0,171438.0,320729.0,300374.0,207189.0,188152.0,331395.0,466242.0,405958.0,505348.0,706548.0,943344.0,673955.0,802467.0,437856.0,260400.0,199527.0,178534.0,139523.0,129400.0,128685.0,180548.0,194645.0,280972.0,715158.0,1560062.0,1159009.0,78930.0,47722.0,15023.0,19599.0,Super Fuel
791762.0,353298.0,533082.0,550700.0,459179.0,372471.0,626187.0,493913.0,651126.0,452107.0,362362.0,351777.0,221323.0,231026.0,223323.0,169406.0,139200.0,140180.0,113244.0,83161.0,164067.0,865162.0,1044425.0,1349588.0,1138813.0,127738.0,39183.0,36737.0,18747.0,14964.0,17360.0,57157.0,453275.0,316765.0,356649.0,332181.0,301324.0,315911.0,434278.0,392804.0,609003.0,759552.0,474757.0,448705.0,346913.0,349578.0,203474.0,203837.0,204460.0,179773.0,189221.0,168543.0,160066.0,160156.0,105123.0,126021.0,586040.0,1255414.0,1584926.0,1026038.0,49467.0,16053.0,14447.0,68014.0,327896.0,206060.0,271173.0,413714.0,288786.0,235816.0,226411.0,230715.0,297707.0,496520.0,705792.0,690239.0,500606.0,490994.0,358099.0,215855.0,207652.0,212819.0,177557.0,156066.0,151396.0,154340.0,167763.0,138730.0,132627.0,331837.0,1305836.0,1792021.0,1127522.0,74785.0,36842.0,68592.0,Super Fuel
394901.0,147287.0,373047.0,668505.0,420181.0,266909.0,216124.0,139214.0,163553.0,155946.0,170550.0,204583.0,167168.0,130957.0,231215.0,273831.0,510351.0,1120204.0,1134077.0,1393849.0,2328028.0,1036037.0,141366.0,120225.0,137304.0,63314.0,20377.0,14840.0,11891.0,14513.0,10764.0,11657.0,354137.0,116139.0,157767.0,465465.0,546246.0,340897.0,252314.0,176899.0,164416.0,126856.0,105095.0,99728.0,100406.0,149805.0,191602.0,165730.0,192925.0,290770.0,380290.0,450958.0,964758.0,1252856.0,1209329.0,2023716.0,1749307.0,82650.0,15478.0,9891.0,9115.0,8335.0,9468.0,29420.0,280236.0,132919.0,118400.0,320028.0,517915.0,351258.0,292418.0,256885.0,179952.0,159588.0,124768.0,144912.0,178141.0,175644.0,210467.0,206972.0,167024.0,139404.0,153247.0,269502.0,333094.0,378785.0,949856.0,1171546.0,1296304.0,2537423.0,1039430.0,44617.0,13307.0,8784.0,10324.0,29618.0,Super Fuel
671879.0,109948.0,149813.0,97678.0,61026.0,62074.0,77494.0,130290.0,592980.0,1534016.0,2296589.0,1344719.0,111231.0,63678.0,85393.0,97544.0,105895.0,182656.0,201455.0,212725.0,157356.0,100967.0,117381.0,283896.0,453966.0,902921.0,1422119.0,536712.0,25282.0,1309.0,589.0,1187.0,656111.0,88430.0,79348.0,96282.0,112134.0,65254.0,52042.0,56677.0,71195.0,138671.0,495551.0,1308455.0,2057913.0,1829114.0,286677.0,115829.0,128786.0,105733.0,92499.0,142987.0,158633.0,147603.0,112896.0,93078.0,94220.0,194275.0,446218.0,1228170.0,1479068.0,252924.0,4838.0,1157.0,630710.0,96313.0,76702.0,76428.0,61409.0,75641.0,112591.0,116485.0,132769.0,115417.0,110756.0,273446.0,740408.0,1349196.0,2228427.0,1272054.0,192476.0,62569.0,74849.0,79675.0,81028.0,155926.0,135644.0,127125.0,81891.0,77017.0,154103.0,468354.0,1489899.0,1401775.0,138831.0,2854.0,Super Fuel
698423.0,120191.0,273348.0,146453.0,73875.0,72878.0,70499.0,128563.0,418329.0,1243696.0,2025543.0,1949245.0,166510.0,71577.0,90822.0,103776.0,128926.0,247855.0,214546.0,202535.0,196067.0,240119.0,182210.0,315533.0,565585.0,861644.0,1144118.0,230439.0,6152.0,1037.0,700.0,1574.0,680310.0,88399.0,82484.0,86165.0,137314.0,153026.0,134728.0,72772.0,62520.0,125275.0,364512.0,914231.0,1695390.0,2426559.0,497999.0,118362.0,129065.0,128537.0,116538.0,177460.0,190873.0,154810.0,128115.0,187778.0,183477.0,255065.0,477065.0,1104759.0,1184572.0,130257.0,2828.0,1523.0,652325.0,97907.0,78771.0,73913.0,59502.0,70383.0,109226.0,149399.0,183392.0,177686.0,150505.0,237392.0,494962.0,1041980.0,1721451.0,2146909.0,361018.0,73033.0,80957.0,84165.0,103778.0,196459.0,160392.0,123323.0,107433.0,209633.0,201339.0,513745.0,1353799.0,1095897.0,79610.0,2484.0,Super Fuel
375969.0,192941.0,245232.0,577568.0,356500.0,258211.0,197643.0,157203.0,190430.0,235723.0,265893.0,248817.0,172468.0,138816.0,214103.0,279367.0,348081.0,375967.0,636485.0,1102138.0,1503987.0,2218887.0,1521164.0,239720.0,77325.0,30014.0,13224.0,5450.0,3329.0,2359.0,2065.0,5689.0,296296.0,214921.0,152509.0,270633.0,327765.0,433072.0,223072.0,192795.0,168901.0,114415.0,95351.0,87552.0,113440.0,179881.0,218969.0,223628.0,280739.0,337815.0,453095.0,450801.0,391039.0,441641.0,754629.0,1181465.0,1812634.0,2450399.0,285935.0,22948.0,7564.0,2686.0,1462.0,4716.0,212038.0,233646.0,161962.0,193096.0,281709.0,201534.0,260505.0,366665.0,192919.0,180968.0,151215.0,178683.0,189418.0,183498.0,184704.0,202183.0,171378.0,146197.0,155126.0,180498.0,303508.0,320382.0,313785.0,389491.0,673193.0,1268475.0,2093451.0,2550471.0,227055.0,17692.0,4576.0,2747.0,Super Fuel
683042.0,363522.0,639760.0,616438.0,412519.0,336471.0,567862.0,574296.0,671288.0,424921.0,364381.0,341322.0,216453.0,246227.0,206647.0,142235.0,126422.0,114517.0,111437.0,99534.0,177658.0,854866.0,959977.0,1433881.0,1223243.0,86999.0,39257.0,34773.0,24697.0,21555.0,21323.0,55245.0,337143.0,350884.0,362929.0,424328.0,346570.0,370402.0,394461.0,410955.0,573064.0,753571.0,510094.0,397765.0,340968.0,330000.0,187990.0,203304.0,194803.0,167896.0,169895.0,148071.0,137979.0,128059.0,111042.0,154938.0,768236.0,1231851.0,1854827.0,686952.0,38246.0,20960.0,16767.0,67818.0,248096.0,162090.0,275768.0,502526.0,332653.0,253609.0,231403.0,244322.0,332498.0,560341.0,734218.0,647581.0,576098.0,332878.0,313533.0,188346.0,188891.0,204817.0,151394.0,139627.0,138647.0,148407.0,141624.0,134680.0,139841.0,554881.0,1454635.0,2236566.0,438968.0,66564.0,42193.0,75073.0,Super Fuel
586042.0,831289.0,753547.0,604479.0,498359.0,327292.0,409401.0,564388.0,629757.0,531165.0,316618.0,352556.0,279997.0,308431.0,275781.0,159266.0,125788.0,120797.0,117811.0,230583.0,515422.0,1379385.0,1710321.0,167788.0,96039.0,79345.0,86646.0,59464.0,28034.0,18463.0,15570.0,12944.0,284032.0,290309.0,364609.0,367854.0,541587.0,550633.0,396521.0,408730.0,434892.0,691896.0,607601.0,495485.0,569813.0,350464.0,229678.0,187483.0,175756.0,190261.0,173800.0,193099.0,195867.0,212210.0,256336.0,545923.0,1123956.0,1785919.0,479509.0,14617.0,13754.0,14670.0,18708.0,26796.0,203318.0,240915.0,237700.0,334204.0,246773.0,194474.0,262715.0,419833.0,425699.0,423710.0,600863.0,831067.0,628241.0,818139.0,619506.0,281243.0,214539.0,167414.0,142905.0,120406.0,123237.0,126074.0,137885.0,205848.0,323565.0,952265.0,1789759.0,897326.0,64566.0,71571.0,58259.0,28749.0,Super Fuel
1919869.0,230747.0,189366.0,145632.0,122390.0,107923.0,286103.0,568202.0,742427.0,1924262.0,6444386.0,1527291.0,376836.0,124232.0,156680.0,163059.0,186295.0,246694.0,258685.0,291092.0,205139.0,296012.0,891005.0,1839296.0,2767585.0,2252986.0,160392.0,25282.0,5452.0,3527.0,4517.0,6844.0,1895371.0,221878.0,178106.0,144359.0,108644.0,106632.0,93297.0,133139.0,528218.0,443366.0,708981.0,1720305.0,6574748.0,1629083.0,555563.0,253670.0,236476.0,166410.0,173911.0,141017.0,132317.0,145258.0,144504.0,215650.0,750770.0,2116830.0,3567128.0,1311954.0,59107.0,2037.0,1966.0,9513.0,1828788.0,228357.0,175971.0,158029.0,143409.0,144418.0,143284.0,218040.0,300261.0,528481.0,443546.0,587796.0,937060.0,2436846.0,5813916.0,1146105.0,405582.0,129790.0,129530.0,113432.0,135741.0,109803.0,97079.0,102770.0,117849.0,649986.0,1845968.0,4072135.0,1277786.0,39150.0,2771.0,6529.0,Super Fuel
1004915.0,215577.0,114306.0,66303.0,50879.0,61577.0,176749.0,571119.0,1383996.0,1635467.0,720441.0,243950.0,82779.0,71089.0,80800.0,105679.0,150600.0,194643.0,168341.0,158120.0,374720.0,1017820.0,1276591.0,1370162.0,586404.0,211694.0,58252.0,19507.0,5887.0,3150.0,5713.0,5538.0,789948.0,320518.0,132090.0,104088.0,61533.0,47496.0,41242.0,45093.0,97334.0,290959.0,482694.0,1097247.0,1460233.0,891025.0,540618.0,291229.0,144691.0,145741.0,200829.0,140481.0,81781.0,61521.0,59281.0,70698.0,445243.0,1287189.0,1828491.0,807544.0,188862.0,22281.0,4842.0,9946.0,717734.0,339260.0,148455.0,108274.0,84475.0,71559.0,108596.0,120309.0,120358.0,158113.0,245177.0,463578.0,380209.0,976980.0,1385453.0,915453.0,492488.0,306136.0,109210.0,121902.0,83348.0,48708.0,40913.0,41629.0,45057.0,48113.0,780187.0,2347755.0,1140515.0,215413.0,17912.0,9499.0,Super Fuel
1027759.0,186791.0,100163.0,68884.0,57457.0,76739.0,305109.0,611668.0,1374653.0,1475528.0,1019720.0,495356.0,156265.0,79051.0,92179.0,96909.0,128118.0,160029.0,134023.0,121668.0,151822.0,442538.0,757421.0,867852.0,1448991.0,573358.0,116772.0,42883.0,9772.0,3239.0,2394.0,7657.0,777502.0,324776.0,136690.0,85241.0,65435.0,53120.0,49714.0,61995.0,172507.0,473135.0,525633.0,1205932.0,1311039.0,860884.0,700330.0,404334.0,179912.0,117361.0,144661.0,146573.0,96598.0,65129.0,56185.0,64892.0,90795.0,424257.0,1111659.0,1961959.0,438620.0,68987.0,8351.0,8562.0,698559.0,348746.0,150342.0,100984.0,81466.0,85652.0,131163.0,131833.0,135236.0,154793.0,370962.0,491029.0,514330.0,1067925.0,1225846.0,769897.0,644197.0,437473.0,198860.0,99163.0,108265.0,56478.0,41945.0,41057.0,37701.0,40178.0,100626.0,867762.0,2487357.0,518270.0,44865.0,9808.0,Super Fuel
1053375.0,166567.0,107541.0,101322.0,84743.0,123994.0,286994.0,463607.0,733064.0,2042752.0,1934430.0,632197.0,255534.0,43971.0,42979.0,61298.0,82088.0,128808.0,183585.0,237677.0,209530.0,234602.0,460470.0,888174.0,1240342.0,242009.0,67843.0,49561.0,16094.0,5988.0,6550.0,5079.0,992642.0,179712.0,84740.0,86731.0,87170.0,73091.0,70191.0,109067.0,285583.0,359594.0,513656.0,1087626.0,1667866.0,1465359.0,748921.0,322223.0,107721.0,87464.0,104099.0,148113.0,153687.0,193733.0,190855.0,176915.0,204678.0,383518.0,973746.0,1230809.0,85574.0,7362.0,4393.0,5929.0,939382.0,199887.0,93293.0,76548.0,91121.0,99794.0,88720.0,84689.0,150506.0,299415.0,322427.0,430026.0,557277.0,1311443.0,1494511.0,1423689.0,629168.0,234132.0,54775.0,64279.0,104838.0,130630.0,164869.0,162633.0,151822.0,179185.0,350179.0,1034069.0,1212978.0,48456.0,5066.0,2961.0,Super Fuel
1409369.0,851658.0,499758.0,222702.0,148630.0,125138.0,106287.0,85772.0,136911.0,466849.0,443344.0,764111.0,417148.0,225072.0,628359.0,699804.0,160595.0,83545.0,99715.0,128356.0,156803.0,319811.0,788971.0,806001.0,684894.0,766713.0,634539.0,226740.0,66158.0,17595.0,8572.0,12848.0,1347346.0,762363.0,529369.0,263640.0,149594.0,129710.0,111999.0,96740.0,72783.0,60185.0,69622.0,286824.0,423532.0,345041.0,770359.0,536501.0,323807.0,502934.0,1062339.0,372962.0,167211.0,166547.0,180663.0,153966.0,139745.0,545667.0,765936.0,840482.0,774321.0,202354.0,23734.0,14492.0,945169.0,858324.0,586597.0,412914.0,180496.0,155308.0,154626.0,175086.0,210017.0,222859.0,199757.0,186699.0,221205.0,417291.0,545640.0,365549.0,588408.0,675581.0,303563.0,240623.0,556292.0,765489.0,120515.0,35024.0,27906.0,28226.0,121629.0,694840.0,1025093.0,962267.0,185631.0,24144.0,Super Fuel
1241090.0,316085.0,154173.0,115888.0,129068.0,404571.0,488010.0,693833.0,636748.0,1454965.0,719918.0,304722.0,320595.0,174353.0,113869.0,130693.0,183277.0,392555.0,295376.0,170854.0,188450.0,445916.0,907332.0,1380341.0,578266.0,97288.0,93244.0,32586.0,7379.0,5118.0,5934.0,10271.0,1001700.0,397343.0,203776.0,126166.0,103287.0,98218.0,99724.0,320454.0,412924.0,393829.0,573438.0,527240.0,880725.0,1200482.0,325381.0,347634.0,374600.0,315720.0,210853.0,197625.0,398376.0,350903.0,174058.0,119788.0,212141.0,615590.0,806839.0,1129464.0,233213.0,22801.0,5366.0,13110.0,895578.0,407965.0,248021.0,135382.0,116284.0,118427.0,131440.0,166897.0,227698.0,494872.0,449289.0,456869.0,625758.0,564560.0,828109.0,1260113.0,305707.0,293087.0,258626.0,287646.0,115292.0,114746.0,324263.0,271856.0,97610.0,85179.0,409269.0,729934.0,1309486.0,423309.0,27087.0,12409.0,Super Fuel
664395.0,90746.0,72846.0,46112.0,48682.0,96203.0,163879.0,250711.0,566398.0,1807573.0,2699500.0,449708.0,70567.0,36823.0,41227.0,50976.0,80743.0,166317.0,234919.0,224113.0,159303.0,257297.0,495376.0,868374.0,1541905.0,929328.0,67696.0,4757.0,1602.0,827.0,982.0,2883.0,649145.0,84447.0,70834.0,48314.0,38683.0,39861.0,67943.0,111144.0,163511.0,229098.0,515616.0,1677080.0,2765712.0,592233.0,133404.0,73793.0,84692.0,92027.0,87639.0,182980.0,164041.0,141743.0,102206.0,225905.0,537754.0,1409974.0,1530554.0,353730.0,14100.0,993.0,642.0,2970.0,620371.0,91308.0,74724.0,52995.0,55935.0,54585.0,62035.0,82747.0,148906.0,183948.0,207668.0,307531.0,723521.0,2416063.0,1858754.0,416513.0,80337.0,34328.0,34637.0,48985.0,101064.0,178340.0,151216.0,101110.0,174777.0,500760.0,1453739.0,1573030.0,382113.0,16918.0,1302.0,2508.0,Super Fuel
651357.0,108204.0,68606.0,51673.0,58548.0,128111.0,191684.0,264314.0,590175.0,1845997.0,2733524.0,325925.0,40144.0,35387.0,43151.0,53167.0,83212.0,153167.0,244940.0,216743.0,141971.0,146576.0,463160.0,944361.0,1943276.0,643483.0,13910.0,2337.0,1149.0,707.0,961.0,2848.0,631365.0,95226.0,71427.0,55843.0,42907.0,44837.0,102996.0,102641.0,188430.0,244421.0,524217.0,1719264.0,2789320.0,509475.0,103804.0,70112.0,85496.0,91718.0,74478.0,181838.0,157612.0,135778.0,84092.0,150045.0,391024.0,1541732.0,1809305.0,186814.0,2430.0,529.0,607.0,2985.0,598258.0,110104.0,69203.0,55130.0,62070.0,63937.0,67941.0,103350.0,154341.0,205667.0,218269.0,327837.0,703581.0,2384048.0,1943719.0,349003.0,50022.0,32556.0,34622.0,48491.0,85528.0,184683.0,141137.0,92280.0,109887.0,373341.0,1544658.0,1826855.0,245447.0,3774.0,584.0,2445.0,Super Fuel
